,Year,Season,Player,Pos,Age,Tm,G,GS,TOV,PF,PTS
17776,2016,regular,Ivica Zubac,Center,19,LAL,38,11,0.8,1.7,7.5
17995,2017,regular,Bam Adebayo,Center,20,MIA,69,19,1.0,2.0,6.9
17999,2017,regular,Jarrett Allen,Center,19,BRK,72,31,1.1,2.0,8.2
18000,2017,regular,Kadeem Allen,Point Guard,25,BOS,18,1,0.5,0.8,1.1
18006,2017,regular,Ike Anigbogu,Center,19,IND,11,0,0.2,0.1,1.2
18009,2017,regular,OG Anunoby,Small Forward,20,TOR,74,62,0.6,1.8,5.9
18010,2017,regular,Ryan Arcidiacono,Point Guard,23,CHI,24,0,0.5,0.8,2.0
18013,2017,regular,Jamel Artis,Shooting Guard,25,ORL,15,1,0.5,0.7,5.1
18021,2017,regular,Dwayne Bacon,Shooting Guard,22,CHO,53,6,0.4,0.9,3.3
18024,2017,regular,Lonzo Ball,Point Guard,20,LAL,52,50,2.6,2.3,10.2
18038,2017,regular,Jordan Bell,Center,23,GSW,57,13,0.9,1.6,4.6
18043,2017,regular,Khem Birch,Center,25,ORL,42,0,0.5,1.3,4.2
18044,2017,regular,Jabari Bird,Shooting Guard,23,BOS,13,1,0.6,0.5,3.0
18048,2017,regular,Antonio Blakeney,Shooting Guard,21,CHI,19,0,0.6,1.0,7.9
18053,2017,regular,Bogdan Bogdanović,Shooting Guard,25,SAC,78,53,1.6,2.2,11.8
18062,2017,regular,Chris Boucher,Power Forward,25,GSW,1,0,0.0,0.0,0.0
18066,2017,regular,Tony Bradley,Center,20,UTA,9,0,0.0,0.1,0.9
18072,2017,regular,Dillon Brooks,Small Forward,22,MEM,82,74,1.5,2.8,11.0
18079,2017,regular,Sterling Brown,Shooting Guard,22,MIL,54,4,0.5,1.5,4.0
18081,2017,regular,Thomas Bryant,Center,20,LAL,15,0,0.1,0.4,1.5
18099,2017,regular,Alex Caruso,Point Guard,23,LAL,37,7,1.1,1.4,3.6
18102,2017,regular,Tyler Cavanaugh,Power Forward,23,ATL,39,1,0.4,1.6,4.7
18111,2017,regular,Gian Clavell,Shooting Guard,24,DAL,7,0,0.3,1.1,2.9
18112,2017,regular,Antonius Cleveland,Shooting Guard,23,TOT,17,0,0.4,1.4,1.4
18115,2017,regular,John Collins,Power Forward,20,ATL,74,26,1.4,2.9,10.5
18116,2017,regular,Zach Collins,Center,20,POR,66,1,0.9,2.0,4.4
18117,2017,regular,Kyle Collinsworth,Small Forward,26,DAL,32,2,0.8,1.4,3.2
18123,2017,regular,Charles Cooke,Shooting Guard,23,NOP,13,0,0.1,0.0,0.5
18125,2017,regular,Matt Costello,Center,24,SAS,4,0,0.3,1.8,1.0
18129,2017,regular,Torrey Craig,Small Forward,27,DEN,39,5,0.5,1.6,4.2
18152,2017,regular,Tyler Dorsey,Shooting Guard,21,ATL,56,5,0.7,1.1,7.2
18153,2017,regular,Damyean Dotson,Shooting Guard,23,NYK,44,2,0.4,0.8,4.1
18154,2017,regular,Milton Doyle,Shooting Guard,24,BRK,10,0,0.2,1.3,3.4
18155,2017,regular,PJ Dozier,Point Guard,21,OKC,2,0,0.5,0.5,1.0
18174,2017,regular,Jawun Evans,Point Guard,21,LAC,48,4,0.9,2.0,4.8
18185,2017,regular,Terrance Ferguson,Shooting Guard,19,OKC,61,12,0.2,1.4,3.1
18190,2017,regular,De'Aaron Fox,Point Guard,20,SAC,73,60,2.4,2.2,11.6
18195,2017,regular,Markelle Fultz,Shooting Guard,19,PHI,14,0,1.2,1.6,7.1
18213,2017,regular,Josh Gray,Point Guard,24,PHO,5,0,1.4,1.6,6.4
18222,2017,regular,Daniel Hamilton,Shooting Guard,22,OKC,6,0,0.3,0.3,2.0
18237,2017,regular,Shaquille Harrison,Point Guard,24,PHO,23,2,1.0,1.8,6.6
18238,2017,regular,Josh Hart,Shooting Guard,22,LAL,63,23,0.7,1.7,7.9
18240,2017,regular,Nigel Hayes,Small Forward,23,TOT,9,0,0.2,0.9,3.0
18245,2017,regular,Reggie Hearn,Shooting Guard,26,DET,3,0,0.0,0.0,1.0
18246,2017,regular,Myke Henry,Small Forward,25,MEM,20,0,1.0,1.4,5.4
18253,2017,regular,Isaiah Hicks,Power Forward,23,NYK,18,0,0.9,2.5,4.4
18275,2017,regular,Vince Hunter,Power Forward,23,MEM,4,0,0.3,0.0,1.5
18282,2017,regular,Andre Ingram,Shooting Guard,32,LAL,2,0,1.5,1.5,12.0
18285,2017,regular,Jonathan Isaac,Power Forward,20,ORL,27,10,1.0,1.8,5.4
18286,2017,regular,Wesley Iwundu,Small Forward,23,ORL,62,12,0.5,1.3,3.7
18288,2017,regular,Aaron Jackson,Point Guard,31,HOU,1,0,1.0,4.0,8.0
18292,2017,regular,Josh Jackson,Small Forward,20,PHO,77,35,1.9,2.8,13.1
18293,2017,regular,Justin Jackson,Small Forward,22,SAC,68,41,0.6,1.2,6.7
18307,2017,regular,Dakari Johnson,Center,22,OKC,31,6,0.1,0.9,1.8
18312,2017,regular,Omari Johnson,Power Forward,28,MEM,4,0,0.8,1.5,5.5
18321,2017,regular,Jalen Jones,Small Forward,24,TOT,16,0,0.4,1.4,4.6
18329,2017,regular,Luke Kennard,Shooting Guard,21,DET,73,9,0.9,1.2,7.6
18336,2017,regular,Maxi Kleber,Power Forward,26,DAL,72,36,0.4,1.6,5.4
18337,2017,regular,Furkan Korkmaz,Shooting Guard,20,PHI,14,0,0.1,0.9,1.6
18338,2017,regular,Luke Kornet,Power Forward,22,NYK,20,1,0.6,1.4,6.7
18341,2017,regular,Kyle Kuzma,Power Forward,22,LAL,77,37,1.8,2.1,16.1
18349,2017,regular,T.J. Leaf,Power Forward,20,IND,53,0,0.2,0.8,2.9
18351,2017,regular,Damion Lee,Shooting Guard,25,ATL,15,11,0.9,1.7,10.7
18352,2017,regular,Walt Lemon,Point Guard,25,NOP,5,0,0.8,1.0,3.4
18370,2017,regular,Tyler Lydon,Power Forward,21,DEN,1,0,0.0,0.0,0.0
18373,2017,regular,Josh Magette,Point Guard,28,ATL,18,0,0.5,0.9,2.6
18379,2017,regular,Lauri Markkanen,Power Forward,20,CHI,68,68,1.2,1.5,15.2
18381,2017,regular,Frank Mason,Point Guard,23,SAC,52,2,1.3,1.4,7.9
18382,2017,regular,Mangok Mathiang,Center,25,CHO,4,0,0.0,1.3,2.0
18389,2017,regular,Erik McCree,Small Forward,24,UTA,4,0,0.3,0.0,0.0
18396,2017,regular,Trey McKinney-Jones,Shooting Guard,27,IND,1,0,0.0,0.0,0.0
18397,2017,regular,Alfonzo McKinnie,Small Forward,25,TOR,14,0,0.2,0.6,1.5
18406,2017,regular,Malcolm Miller,Small Forward,24,TOR,15,4,0.3,0.7,2.5
18412,2017,regular,Donovan Mitchell,Shooting Guard,21,UTA,79,71,2.7,2.7,20.5
18413,2017,regular,Naz Mitrou-Long,Shooting Guard,24,UTA,1,0,0.0,0.0,3.0
18414,2017,regular,Malik Monk,Shooting Guard,19,CHO,63,0,0.8,1.0,6.7
18420,2017,regular,Ben Moore,Power Forward,22,IND,2,0,0.0,2.0,0.0
18423,2017,regular,Jaylen Morris,Shooting Guard,22,ATL,6,0,1.0,0.3,4.7
18426,2017,regular,Monte Morris,Point Guard,22,DEN,3,0,0.3,0.3,3.3
18427,2017,regular,Johnathan Motley,Power Forward,22,DAL,11,4,0.8,1.6,8.7
18439,2017,regular,Abdel Nader,Small Forward,24,BOS,48,1,0.7,0.9,3.0
18453,2017,regular,Frank Ntilikina,Point Guard,19,NYK,78,9,1.7,2.3,5.9
18457,2017,regular,Royce O'Neale,Small Forward,24,UTA,69,4,0.8,1.5,5.0
18459,2017,regular,Semi Ojeleye,Power Forward,23,BOS,73,0,0.3,1.2,2.7
18467,2017,regular,Cedi Osman,Small Forward,22,CLE,61,12,0.5,1.3,3.9
18470,2017,regular,Marcus Paige,Point Guard,24,CHO,5,0,0.0,0.0,2.4
18478,2017,regular,Justin Patton,Center,20,MIN,1,0,0.0,1.0,2.0
18479,2017,regular,Brandon Paul,Shooting Guard,26,SAS,64,2,0.5,0.9,2.3
18490,2017,regular,London Perrantes,Point Guard,23,CLE,14,0,0.1,0.4,0.5
18491,2017,regular,Alec Peters,Power Forward,22,PHO,20,0,0.2,0.7,4.1
18503,2017,regular,Jacob Pullen,Point Guard,28,PHI,3,0,0.3,0.0,0.7
18504,2017,regular,Rodney Purvis,Shooting Guard,23,ORL,16,2,0.6,1.6,6.0
18505,2017,regular,Zhou Qi,Center,22,HOU,18,0,0.6,0.8,1.2
18507,2017,regular,Ivan Rabb,Power Forward,20,MEM,36,5,1.0,1.5,5.6
18510,2017,regular,Xavier Rathan-Mayes,Shooting Guard,23,MEM,5,0,2.2,3.6,5.8
18512,2017,regular,Davon Reed,Shooting Guard,22,PHO,21,1,0.5,0.8,3.0
18522,2017,regular,Devin Robinson,Small Forward,22,WAS,1,0,0.0,2.0,2.0
18546,2017,regular,Ben Simmons,Point Guard,21,PHI,81,81,3.4,2.6,15.8
18548,2017,regular,Kobi Simmons,Point Guard,20,MEM,32,12,1.4,1.9,6.1
18551,2017,regular,Dennis Smith,Point Guard,20,DAL,69,69,2.8,2.2,15.2
18564,2017,regular,Edmond Sumner,Point Guard,22,IND,1,0,0.0,1.0,2.0
18565,2017,regular,Caleb Swanigan,Power Forward,20,POR,27,3,0.7,1.4,2.3
18566,2017,regular,Jayson Tatum,Small Forward,19,BOS,80,80,1.4,2.1,13.9
18572,2017,regular,Miloš Teodosić,Point Guard,30,LAC,45,36,2.2,2.3,9.5
18574,2017,regular,Daniel Theis,Center,25,BOS,63,3,0.9,2.5,5.3
18581,2017,regular,Sindarius Thornwell,Shooting Guard,23,LAC,73,17,0.7,1.7,3.9
18606,2017,regular,Tyrone Wallace,Point Guard,23,LAC,30,19,1.5,2.8,9.7
18608,2017,regular,Derrick Walton,Point Guard,22,MIA,16,0,0.1,0.4,1.8
18609,2017,regular,Jameel Warney,Power Forward,24,DAL,3,0,0.3,0.7,5.7
18612,2017,regular,James Webb,Small Forward,24,BRK,10,0,0.4,1.0,1.6
18618,2017,regular,Andrew White,Small Forward,24,ATL,15,0,0.5,0.8,4.6
18619,2017,regular,Derrick White,Point Guard,23,SAS,17,0,0.4,0.5,3.2
18624,2017,regular,Jacob Wiley,Power Forward,23,BRK,5,0,0.0,0.8,0.8
18627,2017,regular,C.J. Williams,Shooting Guard,27,LAC,38,17,0.5,1.7,5.5
18631,2017,regular,Matt Williams,Shooting Guard,24,MIA,3,0,0.3,0.3,1.7
18635,2017,regular,D.J. Wilson,Power Forward,21,MIL,22,0,0.2,0.3,1.0
18636,2017,regular,Jamil Wilson,Small Forward,27,LAC,15,10,0.5,2.3,7.0
18644,2017,regular,Guerschon Yabusele,Power Forward,22,BOS,33,4,0.4,0.7,2.4
18654,2017,regular,Ante Žižić,Center,21,CLE,32,2,0.3,0.9,3.7
18868,2018,regular,Jaylen Adams,Point Guard,22,ATL,34,1,0.8,1.3,3.2
18871,2018,regular,Deng Adel,Small Forward,21,CLE,19,3,0.3,0.7,1.7
18872,2018,regular,DeVaughn Akoon-Purcell,Shooting Guard,25,DEN,7,0,0.3,0.6,1.0
18874,2018,regular,Rawle Alkins,Shooting Guard,21,CHI,10,1,0.8,0.7,3.7
18875,2018,regular,Grayson Allen,Shooting Guard,23,UTA,38,2,0.9,1.2,5.6
18886,2018,regular,Kostas Antetokounmpo,Power Forward,21,DAL,2,0,0.5,0.0,1.0
18894,2018,regular,Deandre Ayton,Center,20,PHO,71,70,1.8,2.9,16.3
18896,2018,regular,Marvin Bagley,Power Forward,19,SAC,62,4,1.6,1.9,14.9
18902,2018,regular,Mo Bamba,Center,20,ORL,47,1,0.9,2.2,6.2
18908,2018,regular,Keita Bates-Diop,Small Forward,23,MIN,30,3,0.5,1.0,5.0
18920,2018,regular,Dairis Bertāns,Shooting Guard,29,NOP,12,0,0.2,0.6,2.8
18928,2018,regular,Jaron Blossomgame,Small Forward,25,CLE,27,4,0.4,0.7,4.2
18932,2018,regular,Jonah Bolden,Power Forward,23,PHI,44,10,0.8,2.3,4.7
18933,2018,regular,Isaac Bonga,Point Guard,19,LAL,22,0,0.3,0.4,0.9
18943,2018,regular,Mikal Bridges,Small Forward,22,PHO,82,56,0.9,2.5,8.3
18944,2018,regular,Miles Bridges,Small Forward,20,CHO,80,25,0.6,1.4,7.5
18945,2018,regular,Isaiah Briscoe,Point Guard,22,ORL,39,0,0.8,1.7,3.5
18946,2018,regular,Ryan Broekhoff,Shooting Guard,28,DAL,42,0,0.4,0.8,4.0
18950,2018,regular,Bruce Brown,Shooting Guard,22,DET,74,56,0.6,2.4,4.3
